time-step,queue-sys-id,num-jobs-in-queue,num-jobs-in-service,num-of-errors
4732,q0,0,0,0
4733,q0,0,0,0
4734,q0,0,0,0
4735,q0,0,0,0
4736,q0,0,0,0
4737,q0,0,0,0
4738,q0,0,0,0
4739,q0,0,0,0
4740,q0,0,0,0
4741,q0,0,0,0
4742,q0,0,0,0
4743,q0,0,0,0
4744,q0,0,0,0
4745,q0,0,0,0
4746,q0,0,0,0
4747,q0,0,0,0
4748,q0,0,0,0
4749,q0,0,0,0
4750,q0,0,0,0
4751,q0,0,0,0
4752,q0,0,0,0
4753,q0,0,0,0
4754,q0,0,0,0
4755,q0,0,0,0
4756,q0,0,0,0
4757,q0,0,0,0
4758,q0,0,0,0
4759,q0,0,0,0
4760,q0,0,0,0
4761,q0,0,0,0
4762,q0,0,0,0
4763,q0,0,0,0
4764,q0,0,0,0
4765,q0,0,0,0
4766,q0,0,0,0
4767,q0,0,0,0
4768,q0,0,0,0
4769,q0,0,0,0
4770,q0,0,0,0
4771,q0,0,0,0
4772,q0,0,0,0
4773,q0,0,0,0
4774,q0,0,0,0
4775,q0,0,0,0
4776,q0,0,0,0
4777,q0,0,0,0
4778,q0,0,0,0
4779,q0,0,0,0
4780,q0,0,0,0
4781,q0,0,0,0
4782,q0,0,0,0
4783,q0,0,0,0
4784,q0,0,0,0
4785,q0,0,0,0
4786,q0,0,0,0
4787,q0,0,0,0
4788,q0,0,0,0
4789,q0,0,0,0
4790,q0,0,0,0
4791,q0,0,0,0
4792,q0,0,0,0
4793,q0,0,0,0
4794,q0,0,0,0
4795,q0,0,0,0
4796,q0,0,0,0
4797,q0,0,0,0
4798,q0,0,0,0
4799,q0,0,0,0
4800,q0,0,0,0
4801,q0,0,0,0
4802,q0,0,0,0
4803,q0,0,0,0
4804,q0,0,0,0
4805,q0,0,0,0
4806,q0,0,0,0
4807,q0,0,0,0
4808,q0,0,0,0
4809,q0,0,0,0
4810,q0,0,0,0
4811,q0,0,0,0
4812,q0,0,0,0
4813,q0,0,0,0
4814,q0,0,0,0
4815,q0,0,0,0
4816,q0,0,0,0
4817,q0,0,0,0
4818,q0,0,0,0
4819,q0,0,0,0
4820,q0,0,0,0
4821,q0,0,0,0
4822,q0,0,0,0
4823,q0,0,0,0
4824,q0,0,0,0
4825,q0,0,0,0
4826,q0,0,0,0
4827,q0,0,0,0
4828,q0,0,0,0
4829,q0,0,0,0
4830,q0,0,0,0
4831,q0,0,0,0
4832,q0,0,0,0
4833,q0,0,0,0
4834,q0,0,0,0
4835,q0,0,0,0
4836,q0,0,0,0
4837,q0,0,0,0
4838,q0,0,0,0
4839,q0,0,0,0
4840,q0,0,0,0
4841,q0,0,0,0
4842,q0,0,0,0
4843,q0,0,0,0
4844,q0,0,0,0
4845,q0,0,0,0
4846,q0,0,0,0
4847,q0,0,0,0
4848,q0,0,0,0
4849,q0,0,0,0
4850,q0,0,0,0
4851,q0,0,0,0
4852,q0,0,0,0
4853,q0,0,0,0
4854,q0,0,0,0
4855,q0,0,0,0
4856,q0,0,0,0
4857,q0,0,0,0
4858,q0,0,0,0
4859,q0,0,0,0
4860,q0,0,0,0
4861,q0,0,0,0
4862,q0,0,0,0
4863,q0,0,0,0
4864,q0,0,0,0
4865,q0,0,0,0
4866,q0,0,0,0
4867,q0,0,0,0
4868,q0,0,0,0
4869,q0,0,0,0
4870,q0,0,0,0
4871,q0,0,0,0
4872,q0,0,0,0
4873,q0,0,0,0
4874,q0,0,0,0
4875,q0,0,0,0
4876,q0,0,0,0
4877,q0,0,0,0
4878,q0,0,0,0
4879,q0,0,0,0
4880,q0,0,0,0
4881,q0,0,0,0
4882,q0,0,0,0
4883,q0,0,0,0
4884,q0,0,0,0
4885,q0,0,0,0
4886,q0,0,0,0
4887,q0,0,0,0
4888,q0,0,0,0
4889,q0,0,0,0
4890,q0,0,0,0
4891,q0,0,0,0
4892,q0,0,0,0
4893,q0,0,0,0
4894,q0,0,0,0
4895,q0,0,0,0
4896,q0,0,0,0
4897,q0,0,0,0
4898,q0,0,0,0
4899,q0,0,0,0
4900,q0,0,0,0
4901,q0,0,0,0
4902,q0,0,0,0
4903,q0,0,0,0
4904,q0,0,0,0
4905,q0,0,0,0
4906,q0,0,0,0
4907,q0,0,0,0
4908,q0,0,0,0
4909,q0,0,0,0
4910,q0,0,0,0
4911,q0,0,0,0
4912,q0,0,0,0
4913,q0,0,0,0
4914,q0,0,0,0
4915,q0,0,0,0
4916,q0,0,0,0
4917,q0,0,0,0
4918,q0,0,0,0
4919,q0,0,0,0
4920,q0,0,0,0
4921,q0,0,0,0
4922,q0,0,0,0
4923,q0,0,0,0
4924,q0,0,0,0
4925,q0,0,0,0
4926,q0,0,0,0
4927,q0,0,0,0
4928,q0,0,0,0
4929,q0,0,0,0
4930,q0,0,0,0
4931,q0,0,0,0
4932,q0,0,0,0
4933,q0,0,0,0
4934,q0,0,0,0
4935,q0,0,0,0
4936,q0,0,0,0
4937,q0,0,0,0
4938,q0,0,0,0
4939,q0,0,0,0
4940,q0,0,0,0
4941,q0,0,0,0
4942,q0,0,0,0
4943,q0,0,0,0
4944,q0,0,0,0
4945,q0,0,0,0
4946,q0,0,0,0
4947,q0,0,0,0
4948,q0,0,0,0
4949,q0,0,0,0
4950,q0,0,0,0
4951,q0,0,0,0
4952,q0,0,0,0
4953,q0,0,0,0
4954,q0,0,0,0
4955,q0,0,0,0
4956,q0,0,0,0
4957,q0,0,0,0
4958,q0,0,0,0
4959,q0,0,0,0
4960,q0,0,0,0
4961,q0,0,0,0
4962,q0,0,0,0
4963,q0,0,0,0
4964,q0,0,0,0
4965,q0,0,0,0
4966,q0,0,0,0
4967,q0,0,0,0
4968,q0,0,0,0
4969,q0,0,0,0
4970,q0,0,0,0
4971,q0,0,0,0
4972,q0,0,0,0
4973,q0,0,0,0
4974,q0,0,0,0
4975,q0,0,0,0
4976,q0,0,0,0
4977,q0,0,0,0
4978,q0,0,0,0
4979,q0,0,0,0
4980,q0,0,0,0
4981,q0,0,0,0
4982,q0,0,0,0
4983,q0,0,0,0
4984,q0,0,0,0
4985,q0,0,0,0
4986,q0,0,0,0
4987,q0,0,0,0
4988,q0,0,0,0
4989,q0,0,0,0
4990,q0,0,0,0
4991,q0,0,0,0
4992,q0,0,0,0
4993,q0,0,0,0
4994,q0,0,0,0
4995,q0,0,0,0
4996,q0,0,0,0
4997,q0,0,0,0
4998,q0,0,0,0
4999,q0,0,0,0
